consultation_id,user_id,astrologer_id,date,topic,mode,duration_min,amount,call_status,rating_given,is_free_trial
C000285,U0062,A001,2026-08-12 03:44:56.902754,Relationship,audio,6,180.0,completed,3.0,False
C000286,U0063,A001,2026-03-04 00:00:00.000000,Marriage,chat,16,0.0,completed,3.0,True
C000287,U0064,A022,2026-04-25 00:00:00.000000,General Vedic,chat,5,0.0,completed,3.0,True
C000288,U0065,A026,2025-11-20 00:00:00.000000,Family,video,20,0.0,completed,4.0,True
C000289,U0065,A018,2025-12-05 13:04:13.710112,General Vedic,audio,10,92.0,completed,5.0,False
C000290,U0065,A018,2025-12-25 00:02:01.158429,General Vedic,audio,22,206.0,completed,4.0,False
C000291,U0065,A014,2026-01-08 01:40:39.163657,General Vedic,video,5,117.0,completed,5.0,False
C000292,U0065,A018,2026-01-09 01:40:39.163657,Health,chat,6,58.0,completed,3.0,False
C000293,U0065,A008,2026-02-10 14:25:33.602486,Family,audio,10,165.0,completed,4.0,False
C000294,U0065,A018,2026-02-27 05:03:42.990641,Family,audio,10,101.0,completed,3.0,False
C000295,U0065,A018,2026-03-25 21:25:22.738435,Marriage,audio,11,113.0,completed,4.0,False
C000296,U0065,A015,2026-04-08 20:58:34.221563,Family,video,10,255.0,completed,4.0,False
C000297,U0065,A018,2026-05-13 12:38:17.103543,Family,chat,8,85.0,completed,4.0,False
C000298,U0065,A018,2026-06-07 16:44:36.394194,Relationship,audio,23,248.0,completed,4.0,False
C000299,U0065,A001,2026-07-04 05:23:34.838375,Marriage,video,5,152.0,completed,3.0,False
C000300,U0065,A018,2026-07-31 02:31:20.021386,Health,chat,8,89.0,completed,3.0,False
C000301,U0066,A007,2026-01-12 00:00:00.000000,Finance,chat,7,0.0,completed,4.0,True
C000302,U0066,A008,2026-01-13 00:00:00.000000,Career,chat,8,122.0,completed,5.0,False
C000303,U0066,A024,2026-01-26 11:22:18.521970,Finance,audio,11,206.0,completed,5.0,False
C000304,U0066,A024,2026-01-27 11:22:18.521970,Finance,chat,8,153.0,completed,4.0,False
C000305,U0066,A024,2026-02-25 12:39:49.799547,Finance,chat,8,156.0,completed,3.0,False
C000306,U0066,A024,2026-04-02 03:39:20.347082,Family,audio,10,198.0,completed,5.0,False
C000307,U0066,A024,2026-04-14 16:59:07.877001,Finance,chat,6,121.0,completed,3.0,False
C000308,U0067,A014,2026-01-05 00:00:00.000000,Marriage,chat,8,0.0,completed,5.0,True
C000309,U0068,A025,2025-12-02 00:00:00.000000,Marriage,chat,6,0.0,failed,,True
C000310,U0068,A024,2026-01-13 10:37:14.129861,Marriage,chat,8,147.0,completed,5.0,False
C000311,U0068,A024,2026-02-09 14:38:01.470349,Marriage,audio,11,206.0,completed,4.0,False
C000312,U0068,A024,2026-03-13 20:58:51.508259,Health,chat,13,248.0,completed,5.0,False
C000313,U0068,A019,2026-04-04 05:45:49.504443,Marriage,chat,17,404.0,completed,4.0,False
C000314,U0069,A028,2025-12-25 00:00:00.000000,General Vedic,chat,16,0.0,completed,4.0,True
C000315,U0070,A008,2025-08-15 00:00:00.000000,General Vedic,chat,6,0.0,completed,5.0,True
C000316,U0070,A021,2025-09-22 09:34:35.482550,Career,chat,7,157.0,completed,4.0,False
C000317,U0070,A021,2025-10-27 05:25:01.217986,Career,chat,4,92.0,completed,4.0,False
C000318,U0070,A015,2025-11-08 11:52:43.200432,Career,audio,8,187.0,completed,3.0,False
C000319,U0070,A021,2025-11-13 18:43:05.728081,General Vedic,chat,6,143.0,dropped,,False
C000320,U0070,A021,2025-12-27 10:15:59.357756,Family,audio,9,218.0,completed,5.0,False
C000321,U0070,A021,2026-01-14 18:55:39.159617,Finance,audio,12,296.0,completed,3.0,False
C000322,U0070,A021,2026-01-27 20:46:37.523187,Career,chat,10,251.0,completed,4.0,False
C000323,U0070,A021,2026-02-28 05:22:45.711405,Career,video,14,357.0,completed,5.0,False
C000324,U0070,A021,2026-03-18 21:38:21.132891,Family,chat,8,208.0,completed,4.0,False
C000325,U0070,A021,2026-04-02 01:12:33.137100,Career,audio,14,370.0,completed,3.0,False
C000326,U0070,A029,2026-04-15 13:31:47.839584,Career,audio,16,176.0,completed,3.0,False
C000327,U0071,A008,2026-06-14 00:00:00.000000,General Vedic,chat,12,0.0,completed,4.0,True
C000328,U0071,A004,2026-07-08 23:17:29.067932,Career,video,13,239.0,completed,3.0,False
C000329,U0071,A029,2026-07-31 09:54:33.512223,Marriage,audio,5,47.0,completed,4.0,False
C000330,U0072,A028,2025-11-04 00:00:00.000000,Family,audio,16,0.0,completed,4.0,True
C000331,U0073,A010,2026-06-12 00:00:00.000000,Career,video,12,0.0,completed,4.0,True
C000332,U0074,A006,2025-08-13 00:00:00.000000,Relationship,chat,5,0.0,completed,4.0,True
C000333,U0075,A009,2026-03-27 00:00:00.000000,Family,chat,8,0.0,completed,4.0,True
C000334,U0075,A009,2026-04-08 07:55:15.285451,Family,chat,5,128.0,completed,4.0,False
C000335,U0075,A009,2026-04-18 14:15:55.179075,Family,audio,12,312.0,completed,4.0,False
C000336,U0075,A009,2026-04-20 15:19:39.592741,General Vedic,video,15,398.0,completed,4.0,False
C000337,U0075,A009,2026-05-28 03:20:27.455884,Finance,video,17,459.0,completed,3.0,False
C000338,U0075,A004,2026-06-18 15:32:05.933589,Family,chat,3,59.0,completed,5.0,False
C000339,U0075,A009,2026-06-30 01:07:33.574039,Family,chat,5,140.0,completed,4.0,False
C000340,U0075,A002,2026-07-17 05:43:14.952646,Family,chat,3,75.0,completed,2.0,False
C000341,U0075,A009,2026-08-04 04:51:15.584656,Finance,video,10,290.0,completed,3.0,False
C000342,U0075,A021,2026-08-07 12:48:52.982910,Family,chat,10,260.0,completed,4.0,False
C000343,U0076,A026,2026-05-31 00:00:00.000000,Career,audio,17,0.0,completed,4.0,True
C000344,U0076,A008,2026-07-21 00:52:39.409867,Career,chat,3,46.0,completed,3.0,False
C000345,U0077,A013,2025-10-22 00:00:00.000000,Health,audio,9,0.0,completed,3.0,True
C000346,U0078,A015,2025-12-27 00:00:00.000000,Relationship,chat,3,0.0,completed,5.0,True
C000347,U0079,A013,2025-12-27 00:00:00.000000,Finance,audio,4,0.0,completed,2.0,True
C000348,U0079,A007,2026-04-26 10:00:34.466155,Finance,audio,8,204.0,completed,3.0,False
C000349,U0080,A014,2025-07-19 00:00:00.000000,Career,chat,6,0.0,completed,4.0,True
C000350,U0081,A001,2025-10-04 00:00:00.000000,Health,audio,7,0.0,completed,3.0,True
C000351,U0082,A030,2026-04-17 00:00:00.000000,General Vedic,chat,8,0.0,completed,3.0,True
C000352,U0082,A020,2026-06-07 02:34:54.026665,Family,chat,6,110.0,completed,3.0,False
C000353,U0082,A015,2026-07-12 13:18:05.343085,Career,audio,15,343.0,completed,3.0,False
C000354,U0082,A020,2026-08-04 10:48:43.642296,General Vedic,video,10,191.0,completed,3.0,False
C000355,U0083,A017,2026-02-01 00:00:00.000000,General Vedic,chat,3,0.0,completed,4.0,True
C000356,U0084,A014,2025-12-05 00:00:00.000000,Marriage,chat,10,0.0,completed,5.0,True
C000357,U0085,A002,2025-07-23 00:00:00.000000,Marriage,chat,5,0.0,completed,3.0,True
C000358,U0085,A019,2026-08-12 14:51:44.567961,Finance,chat,14,314.0,completed,4.0,False
C000359,U0086,A029,2026-05-06 00:00:00.000000,Career,video,17,0.0,completed,4.0,True
C000360,U0086,A013,2026-06-08 14:23:11.341486,Relationship,chat,3,28.0,completed,3.0,False
C000361,U0086,A013,2026-07-07 11:43:19.385968,Relationship,chat,3,28.0,completed,4.0,False
C000362,U0087,A022,2025-07-29 00:00:00.000000,Relationship,chat,6,0.0,completed,3.0,True
C000363,U0088,A026,2025-11-28 00:00:00.000000,Family,audio,7,0.0,completed,4.0,True
C000364,U0088,A005,2026-01-26 21:29:53.311467,Finance,chat,3,67.0,completed,5.0,False
C000365,U0088,A003,2026-03-30 15:19:04.516330,Finance,video,18,468.0,completed,3.0,False
C000366,U0088,A005,2026-05-03 14:04:33.953091,Finance,chat,6,140.0,completed,5.0,False
C000367,U0088,A008,2026-05-11 15:27:11.492439,Career,chat,7,113.0,completed,4.0,False
C000368,U0088,A004,2026-05-28 13:10:51.882256,Finance,audio,9,178.0,completed,4.0,False
C000369,U0088,A017,2026-07-19 12:21:47.863075,Finance,audio,8,197.0,completed,4.0,False
C000370,U0089,A022,2025-12-13 00:00:00.000000,Health,chat,3,0.0,completed,3.0,True
C000371,U0089,A013,2025-12-14 00:00:00.000000,Health,audio,13,119.0,completed,4.0,False
C000372,U0089,A024,2026-01-31 12:30:27.318998,Health,audio,14,262.0,completed,3.0,False
C000373,U0089,A024,2026-03-14 08:45:01.294438,Health,audio,9,172.0,completed,4.0,False
C000374,U0089,A024,2026-05-29 01:45:31.421534,Health,audio,10,194.0,completed,3.0,False
C000375,U0089,A009,2026-06-16 10:04:59.564622,Health,video,13,358.0,completed,3.0,False
C000376,U0089,A024,2026-06-21 20:57:21.896457,Health,audio,9,181.0,completed,5.0,False
C000377,U0089,A025,2026-08-05 18:12:51.491802,Health,audio,14,399.0,completed,3.0,False
C000378,U0089,A024,2026-08-12 15:28:43.080400,Health,audio,12,251.0,completed,5.0,False
C000379,U0090,A001,2025-11-09 00:00:00.000000,Relationship,video,11,0.0,completed,3.0,True
C000380,U0090,A023,2026-02-18 23:09:59.046434,Career,video,16,294.0,completed,3.0,False
C000381,U0090,A023,2026-05-12 17:40:35.560594,Marriage,audio,7,131.0,completed,5.0,False
C000382,U0090,A023,2026-07-27 01:36:03.061590,Career,chat,7,134.0,completed,4.0,False
C000383,U0091,A030,2025-09-15 00:00:00.000000,Marriage,chat,14,0.0,completed,3.0,True
C000384,U0091,A029,2025-11-30 10:12:35.167283,Health,chat,7,64.0,completed,3.0,False
C000385,U0091,A029,2026-02-13 00:07:57.630526,Marriage,chat,7,66.0,completed,4.0,False
C000386,U0091,A029,2026-04-25 23:10:06.556079,Family,chat,7,67.0,completed,4.0,False
C000387,U0091,A025,2026-08-03 10:53:03.641919,Marriage,audio,16,432.0,completed,2.0,False
C000388,U0092,A015,2025-10-13 00:00:00.000000,Health,chat,9,0.0,completed,5.0,True
C000389,U0092,A010,2025-11-02 14:02:50.588900,Health,chat,24,220.0,completed,4.0,False
C000390,U0092,A010,2025-12-01 02:57:03.427677,Health,audio,10,94.0,dropped,,False
C000391,U0092,A010,2026-02-14 06:21:23.695612,Health,audio,4,38.0,completed,4.0,False
C000392,U0092,A005,2026-02-15 06:21:23.695612,Health,chat,3,71.0,completed,5.0,False
C000393,U0092,A010,2026-05-07 16:02:55.689276,Health,chat,5,50.0,completed,4.0,False
C000394,U0092,A021,2026-07-06 18:26:21.418913,Health,chat,8,197.0,completed,5.0,False
C000395,U0093,A002,2026-06-02 00:00:00.000000,Career,audio,17,0.0,completed,2.0,True
C000396,U0093,A006,2026-06-23 23:40:30.946513,Career,video,10,122.0,completed,4.0,False
C000397,U0094,A011,2026-05-15 00:00:00.000000,Marriage,audio,19,0.0,completed,4.0,True
C000398,U0095,A009,2025-08-15 00:00:00.000000,Relationship,chat,3,0.0,completed,3.0,True
C000399,U0095,A001,2025-09-23 10:51:55.201439,Relationship,audio,11,280.0,completed,3.0,False
C000400,U0096,A005,2026-06-16 00:00:00.000000,Relationship,audio,14,0.0,completed,4.0,True
C000401,U0097,A002,2026-05-25 00:00:00.000000,General Vedic,video,10,0.0,completed,2.0,True
C000402,U0097,A001,2026-06-13 19:30:59.643613,General Vedic,audio,9,230.0,completed,2.0,False
C000403,U0097,A001,2026-06-25 18:23:50.789957,Relationship,video,19,494.0,completed,3.0,False
C000404,U0097,A001,2026-07-12 04:54:00.862961,Family,chat,3,80.0,completed,2.0,False
C000405,U0097,A028,2026-07-18 18:37:43.985071,Family,chat,10,162.0,completed,3.0,False
C000406,U0097,A005,2026-08-07 19:26:52.782507,Family,video,6,145.0,completed,5.0,False
C000407,U0098,A027,2025-07-16 00:00:00.000000,Career,audio,10,0.0,dropped,,True
C000408,U0098,A007,2025-09-19 05:35:48.399627,Career,chat,12,306.0,completed,4.0,False
C000409,U0098,A014,2025-11-19 09:59:09.451596,Career,video,18,412.0,completed,3.0,False
C000410,U0098,A010,2026-02-17 14:38:07.894034,General Vedic,audio,10,95.0,completed,3.0,False
C000411,U0098,A010,2026-06-12 01:16:19.912931,Career,chat,3,29.0,completed,4.0,False
C000412,U0099,A014,2025-10-02 00:00:00.000000,Health,chat,7,0.0,completed,4.0,True
C000413,U0100,A017,2025-12-24 00:00:00.000000,General Vedic,chat,11,0.0,completed,3.0,True
C000414,U0100,A009,2026-01-30 20:57:06.836983,Relationship,chat,7,178.0,completed,3.0,False
C000415,U0100,A030,2026-03-02 18:21:57.718018,General Vedic,chat,10,187.0,completed,3.0,False
C000416,U0100,A003,2026-03-18 06:51:48.134248,General Vedic,chat,6,159.0,completed,3.0,False
C000417,U0100,A030,2026-04-03 17:47:12.333834,General Vedic,video,3,58.0,completed,3.0,False
C000418,U0100,A030,2026-04-29 05:26:35.118334,General Vedic,audio,13,257.0,completed,4.0,False
C000419,U0100,A030,2026-06-15 00:18:41.227701,General Vedic,audio,13,262.0,completed,2.0,False
C000420,U0100,A030,2026-07-23 06:08:36.109581,General Vedic,chat,14,287.0,completed,4.0,False
C000421,U0101,A004,2025-12-30 00:00:00.000000,Family,audio,11,0.0,completed,3.0,True
C000422,U0102,A016,2026-01-24 00:00:00.000000,Marriage,audio,15,0.0,completed,3.0,True
C000423,U0102,A026,2026-04-05 05:08:05.903305,Career,audio,12,147.0,completed,4.0,False
C000424,U0102,A013,2026-05-26 09:09:54.817549,Career,chat,4,37.0,completed,3.0,False
C000425,U0102,A013,2026-07-02 19:30:27.144486,Family,audio,22,210.0,completed,3.0,False
C000426,U0103,A020,2025-08-04 00:00:00.000000,Marriage,chat,10,0.0,completed,4.0,True
C000427,U0103,A010,2025-09-29 14:42:21.927779,Marriage,chat,7,64.0,completed,4.0,False
C000428,U0103,A010,2025-11-14 19:15:14.439426,Marriage,audio,3,28.0,completed,4.0,False
C000429,U0103,A029,2025-12-21 02:40:49.009063,Marriage,video,17,162.0,completed,4.0,False
C000430,U0103,A010,2026-02-07 09:50:00.100071,Marriage,chat,8,78.0,completed,5.0,False
C000431,U0103,A010,2026-03-11 09:27:20.702984,Marriage,audio,7,69.0,completed,4.0,False
C000432,U0103,A020,2026-04-30 12:32:23.243536,General Vedic,video,15,302.0,completed,4.0,False
C000433,U0103,A010,2026-06-06 01:02:32.035851,Marriage,chat,18,185.0,completed,4.0,False
C000434,U0103,A010,2026-07-27 18:05:24.160182,Marriage,audio,8,84.0,completed,5.0,False
C000435,U0104,A022,2026-06-01 00:00:00.000000,Relationship,video,18,0.0,completed,4.0,True
C000436,U0105,A011,2025-09-04 00:00:00.000000,Family,audio,10,0.0,failed,,True
C000437,U0105,A005,2025-09-26 08:02:47.756948,Health,chat,9,202.0,completed,4.0,False
C000438,U0105,A018,2025-10-15 12:52:53.084445,Health,chat,7,66.0,completed,5.0,False
C000439,U0105,A018,2025-11-03 09:50:20.591941,Family,video,17,162.0,completed,3.0,False
C000440,U0105,A018,2025-12-08 02:55:57.205036,Family,audio,8,78.0,completed,4.0,False
C000441,U0105,A018,2026-01-05 14:02:27.797042,Relationship,chat,7,69.0,completed,4.0,False
C000442,U0105,A018,2026-01-18 16:16:23.555867,Family,chat,7,71.0,completed,5.0,False
C000443,U0105,A018,2026-02-03 20:37:09.476379,Family,audio,15,154.0,completed,4.0,False
C000444,U0105,A018,2026-02-20 12:20:49.915464,Family,audio,12,125.0,completed,3.0,False
C000445,U0105,A018,2026-02-28 07:54:45.156471,Family,audio,14,149.0,completed,5.0,False
C000446,U0105,A018,2026-03-15 22:56:22.200876,Health,video,7,76.0,completed,4.0,False
C000447,U0105,A018,2026-04-19 21:38:14.289339,Family,chat,3,33.0,completed,3.0,False
C000448,U0105,A018,2026-05-24 10:41:01.326231,Family,chat,3,33.0,completed,3.0,False
C000449,U0105,A018,2026-06-06 14:50:35.700928,Family,audio,14,159.0,completed,3.0,False
C000450,U0105,A018,2026-06-18 08:09:43.055633,Family,video,13,150.0,completed,4.0,False
C000451,U0105,A018,2026-06-29 04:23:21.375134,Marriage,chat,8,94.0,completed,3.0,False
C000452,U0105,A018,2026-08-04 14:53:14.068717,General Vedic,chat,5,59.0,completed,3.0,False
C000453,U0106,A029,2025-11-18 00:00:00.000000,Relationship,chat,14,0.0,completed,3.0,True
C000454,U0107,A002,2026-02-28 00:00:00.000000,Marriage,chat,11,0.0,completed,2.0,True
C000455,U0107,A006,2026-03-20 01:22:22.140410,Family,chat,13,159.0,completed,4.0,False
C000456,U0107,A006,2026-04-09 16:54:09.068383,Marriage,video,4,50.0,completed,4.0,False
C000457,U0107,A006,2026-04-28 04:20:10.302508,Family,audio,7,89.0,completed,4.0,False
C000458,U0107,A006,2026-05-04 12:08:13.060136,Marriage,chat,10,130.0,completed,4.0,False
C000459,U0107,A014,2026-05-27 10:26:30.171522,Health,audio,10,242.0,completed,4.0,False
C000460,U0107,A006,2026-06-20 16:43:00.426028,Career,chat,19,255.0,completed,5.0,False
C000461,U0107,A006,2026-06-28 21:18:01.296650,Marriage,chat,3,41.0,completed,4.0,False
C000462,U0107,A006,2026-07-21 01:49:17.724892,Health,audio,3,42.0,completed,3.0,False
C000463,U0107,A006,2026-08-04 10:59:29.423906,Finance,audio,10,142.0,completed,3.0,False
C000464,U0107,A006,2026-08-05 10:59:29.423906,Family,chat,3,43.0,completed,5.0,False
C000465,U0108,A019,2026-01-06 00:00:00.000000,Relationship,video,14,0.0,completed,3.0,True
C000466,U0108,A005,2026-01-30 04:18:40.068876,Finance,chat,10,224.0,completed,4.0,False
C000467,U0108,A005,2026-02-28 17:16:55.670499,Finance,chat,13,297.0,completed,4.0,False
C000468,U0108,A005,2026-03-22 14:56:05.078461,Relationship,audio,12,280.0,completed,5.0,False
C000469,U0108,A005,2026-04-23 07:17:19.173578,Relationship,audio,8,190.0,completed,5.0,False
C000470,U0108,A005,2026-06-03 07:22:42.771247,Relationship,audio,17,411.0,dropped,,False
C000471,U0108,A005,2026-06-12 13:13:46.324263,Relationship,video,11,271.0,completed,4.0,False
C000472,U0108,A005,2026-07-30 20:41:17.575574,Relationship,chat,8,201.0,completed,4.0,False
C000473,U0109,A024,2025-09-03 00:00:00.000000,General Vedic,chat,18,0.0,completed,4.0,True
C000474,U0109,A021,2025-12-13 02:24:28.942819,General Vedic,chat,9,202.0,completed,4.0,False
C000475,U0109,A021,2026-03-27 08:38:15.230434,General Vedic,chat,8,183.0,completed,4.0,False
C000476,U0109,A021,2026-07-18 14:30:29.852636,General Vedic,video,6,140.0,completed,5.0,False
C000477,U0110,A008,2025-12-22 00:00:00.000000,Career,chat,7,0.0,failed,,True
C000478,U0110,A002,2026-03-14 13:49:08.479529,Career,chat,10,224.0,completed,2.0,False
C000479,U0110,A002,2026-04-17 21:03:16.621918,Career,chat,15,343.0,completed,2.0,False
C000480,U0110,A002,2026-05-30 19:44:40.149346,Career,chat,3,70.0,completed,2.0,False
C000481,U0111,A001,2025-11-22 00:00:00.000000,Finance,chat,12,0.0,completed,2.0,True
C000482,U0112,A030,2025-08-08 00:00:00.000000,Family,chat,5,0.0,completed,3.0,True
C000483,U0113,A025,2025-09-19 00:00:00.000000,General Vedic,chat,8,0.0,completed,3.0,True
C000484,U0113,A030,2025-09-30 23:20:14.422816,General Vedic,audio,9,165.0,completed,4.0,False
C000485,U0113,A027,2025-10-22 04:57:12.701699,Family,video,7,131.0,completed,3.0,False
C000486,U0113,A008,2025-11-06 03:06:48.786830,General Vedic,chat,7,111.0,completed,4.0,False
C000487,U0113,A015,2025-12-10 08:04:06.049076,Finance,chat,12,285.0,completed,4.0,False
C000488,U0113,A030,2026-01-01 19:32:50.253350,General Vedic,chat,15,297.0,completed,4.0,False
C000489,U0113,A030,2026-01-25 05:06:39.777437,General Vedic,chat,9,181.0,completed,4.0,False
C000490,U0113,A020,2026-02-03 07:07:46.736806,Family,audio,9,185.0,completed,4.0,False
C000491,U0113,A030,2026-03-07 10:48:58.739930,General Vedic,audio,9,188.0,completed,3.0,False
C000492,U0113,A006,2026-03-18 07:34:41.871703,General Vedic,chat,8,113.0,completed,3.0,False
C000493,U0113,A030,2026-03-21 21:15:27.203573,General Vedic,chat,9,194.0,completed,4.0,False
C000494,U0113,A030,2026-04-03 12:14:44.439238,Relationship,chat,6,132.0,dropped,,False
C000495,U0113,A029,2026-04-28 11:09:15.266821,Family,chat,15,167.0,completed,3.0,False
C000496,U0113,A030,2026-04-29 11:09:15.266821,General Vedic,chat,6,136.0,completed,3.0,False
C000497,U0113,A030,2026-05-13 16:46:17.990001,Relationship,audio,11,253.0,completed,3.0,False
C000498,U0113,A030,2026-05-16 23:14:26.913070,General Vedic,chat,10,234.0,completed,3.0,False
C000499,U0113,A024,2026-05-20 18:32:31.445442,General Vedic,video,17,404.0,completed,5.0,False
C000500,U0113,A030,2026-05-21 18:32:31.445442,General Vedic,chat,8,193.0,completed,3.0,False
C000501,U0113,A030,2026-06-21 10:14:45.663971,General Vedic,audio,9,220.0,completed,3.0,False
C000502,U0113,A030,2026-06-25 10:58:21.722609,Health,chat,4,99.0,completed,3.0,False
C000503,U0113,A030,2026-07-21 15:50:32.540910,General Vedic,chat,19,479.0,completed,3.0,False
C000504,U0113,A019,2026-08-11 15:07:49.173384,Finance,chat,9,281.0,completed,4.0,False
C000505,U0114,A015,2025-11-20 00:00:00.000000,Health,chat,8,0.0,completed,3.0,True
C000506,U0114,A012,2026-07-05 07:48:55.983510,Health,audio,13,199.0,dropped,,False
C000507,U0115,A002,2025-12-26 00:00:00.000000,Finance,chat,5,0.0,completed,3.0,True
C000508,U0116,A020,2025-10-11 00:00:00.000000,Family,video,20,0.0,completed,3.0,True
C000509,U0116,A001,2025-11-29 03:14:59.730951,Relationship,chat,9,230.0,failed,,False
C000510,U0116,A013,2025-12-27 05:42:11.459254,Family,audio,10,94.0,completed,4.0,False
